City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Nyimba,ZM,2021-09-17 13:54:42,-14.5566,30.8149,102.02,8,7,7.36
291,Whitecourt,CA,2021-09-17 13:54:03,54.1502,-115.6855,34.84,86,90,4.61
292,Bibiani,GH,2021-09-17 13:54:42,6.4635,-2.3194,80.02,85,100,2.59
293,Pirovskoye,RU,2021-09-17 13:54:42,57.6267,92.2658,53.13,85,100,9.86
294,Souillac,MU,2021-09-17 13:54:43,-20.5167,57.5167,75.58,73,40,12.66
295,Hay River,CA,2021-09-17 13:54:43,60.8156,-115.7999,37.38,93,75,4.61
296,Mega,ET,2021-09-17 13:54:43,4.05,38.3,75.29,38,96,11.61
297,Tashtagol,RU,2021-09-17 13:54:44,52.7657,87.8894,53.76,70,27,3.62
298,Ketchikan,US,2021-09-17 13:54:44,55.3422,-131.6461,46.87,93,90,0.0
299,Den Helder,NL,2021-09-17 13:52:50,52.9599,4.7593,68.99,77,90,12.66
300,Texistepeque,SV,2021-09-17 13:54:45,14.1333,-89.5,72.77,92,100,0.07
301,Madhupur,IN,2021-09-17 13:54:45,24.25,86.65,79.84,85,100,4.88
302,Bataipora,BR,2021-09-17 13:54:45,-22.2953,-53.2711,82.49,47,25,9.31
303,Ambanja,MG,2021-09-17 13:54:46,-13.6833,48.45,84.13,62,88,7.56
304,Saint-Francois,FR,2021-09-17 13:54:46,46.4154,3.9054,75.47,60,20,4.61
305,Dvorichna,UA,2021-09-17 13:54:46,49.8496,37.6857,70.92,26,94,3.6
306,Vila Do Maio,CV,2021-09-17 13:54:47,15.1333,-23.2167,86.79,80,100,14.36
307,Saldanha,ZA,2021-09-17 13:54:47,-33.0117,17.9442,77.05,58,0,12.62
308,Cape Coast,GH,2021-09-17 13:54:48,5.1053,-1.2466,81.97,76,100,4.07
309,Tateyama,JP,2021-09-17 13:54:48,34.9833,139.8667,75.22,70,100,18.63
310,Hervey Bay,AU,2021-09-17 13:54:48,-25.2986,152.8535,61.03,67,0,10.11
311,Taltal,CL,2021-09-17 13:54:49,-25.4,-70.4833,62.71,62,0,7.7
312,Seoul,KR,2021-09-17 13:51:12,37.5683,126.9778,72.84,58,0,6.91
313,Nishihara,JP,2021-09-17 13:54:49,26.1842,127.7558,81.68,78,20,5.75
314,Rincon,US,2021-09-17 13:54:49,32.296,-81.2354,78.71,75,82,4.09
315,Borba,BR,2021-09-17 13:54:50,-4.3878,-59.5939,75.47,89,100,1.48
316,Cockburn Town,TC,2021-09-17 13:54:50,21.4612,-71.1419,84.16,74,40,9.22
317,Lavrentiya,RU,2021-09-17 13:54:51,65.5833,-171.0,34.21,77,83,5.17
318,Tucuman,AR,2021-09-17 13:54:51,-26.8241,-65.2226,66.2,32,0,9.22
319,Nemuro,JP,2021-09-17 13:54:51,43.3236,145.575,57.85,78,100,15.95
320,Nyurba,RU,2021-09-17 13:54:52,63.2842,118.3319,38.17,69,97,6.87
321,Tiksi,RU,2021-09-17 13:54:52,71.6872,128.8694,35.29,80,100,16.17
322,Juegang,CN,2021-09-17 13:54:52,32.3174,121.1855,70.7,76,0,7.16
323,Takoradi,GH,2021-09-17 13:54:53,4.8845,-1.7554,82.47,76,100,5.01
324,Broken Hill,AU,2021-09-17 13:54:53,-31.95,141.4333,60.51,82,0,10.36
325,Shizunai,JP,2021-09-17 13:54:54,42.3339,142.3669,62.8,91,100,17.05
326,Mount Gambier,AU,2021-09-17 13:54:54,-37.8333,140.7667,51.71,87,75,24.16
327,Bilibino,RU,2021-09-17 13:54:54,68.0546,166.4372,32.5,72,100,2.17
328,Urumqi,CN,2021-09-17 13:54:55,43.801,87.6005,74.35,25,0,8.95
329,Montepuez,MZ,2021-09-17 13:50:19,-13.1256,38.9997,92.21,23,100,3.98
330,Ayan,RU,2021-09-17 13:54:55,56.45,138.1667,48.72,72,8,11.74
331,San Cristobal,VE,2021-09-17 13:54:55,7.7669,-72.225,78.98,56,0,6.4
332,Maragogi,BR,2021-09-17 13:54:56,-9.0122,-35.2225,80.15,71,11,10.33
333,Rudnichnyy,RU,2021-09-17 13:54:56,59.617,52.4703,41.47,85,100,5.21
334,Bathsheba,BB,2021-09-17 13:54:57,13.2167,-59.5167,88.41,58,20,19.57
335,Arona,ES,2021-09-17 13:54:57,28.0996,-16.681,75.72,63,40,1.99
336,Dunedin,NZ,2021-09-17 13:54:57,-45.8742,170.5036,42.8,82,73,1.01
337,Rovaniemi,FI,2021-09-17 13:54:58,66.5,25.7167,42.21,70,90,3.44
338,Palin,GT,2021-09-17 13:54:58,14.4056,-90.6983,71.65,91,100,2.13
339,East London,ZA,2021-09-17 13:54:58,-33.0153,27.9116,65.34,55,0,20.71
340,Santa Vitoria Do Palmar,BR,2021-09-17 13:54:59,-33.5189,-53.3681,62.96,62,0,9.17
341,Petrozavodsk,RU,2021-09-17 13:54:59,61.7849,34.3469,47.66,76,40,2.24
342,Iskenderun,TR,2021-09-17 13:54:59,36.5872,36.1735,81.91,47,0,4.41
343,Beian,NO,2021-09-17 13:55:00,63.6559,9.5683,62.01,51,20,17.27
344,Dingle,PH,2021-09-17 13:55:00,10.9995,122.6711,75.25,92,46,4.07
345,Kargasok,RU,2021-09-17 13:55:00,59.0556,80.8572,48.78,89,69,7.14
346,Jining,CN,2021-09-17 13:50:07,35.405,116.5814,71.83,81,100,4.65
347,San Quintin,MX,2021-09-17 13:55:01,30.4833,-115.95,65.53,86,7,8.72
348,Denpasar,ID,2021-09-17 13:55:01,-8.65,115.2167,80.26,94,40,16.11
349,Kurumkan,RU,2021-09-17 13:55:02,54.3,110.3,44.85,58,100,2.66
350,Kailua,US,2021-09-17 13:55:03,21.4022,-157.7394,78.78,73,20,12.66
351,Coruripe,BR,2021-09-17 13:55:04,-10.1256,-36.1756,78.08,77,36,15.75
352,Kitob,UZ,2021-09-17 13:55:04,39.0843,66.8332,88.38,10,0,1.92
353,Ambunti,PG,2021-09-17 13:55:05,-4.2365,142.8448,73.78,98,86,1.59
354,Atasu,KZ,2021-09-17 13:55:05,48.6814,71.6433,51.94,75,97,12.77
355,Fortuna,US,2021-09-17 13:55:06,40.5982,-124.1573,50.99,72,90,3.0
356,Cidreira,BR,2021-09-17 13:55:06,-30.1811,-50.2056,63.68,85,75,17.92
357,Kletskaya,RU,2021-09-17 13:55:06,49.3145,43.0584,67.01,27,76,6.2
358,Mahajanga,MG,2021-09-17 13:55:07,-15.7167,46.3167,84.22,61,20,13.8
359,Asheboro,US,2021-09-17 13:55:07,35.7079,-79.8136,74.79,94,90,1.99
360,Ocos,GT,2021-09-17 13:55:08,14.5094,-92.1933,86.32,80,100,3.29
361,Yingcheng,CN,2021-09-17 13:55:08,30.95,113.55,82.45,71,82,6.15
362,Launceston,AU,2021-09-17 13:55:08,-41.45,147.1667,53.24,81,90,3.0
363,Marystown,CA,2021-09-17 13:55:09,47.1666,-55.1483,61.47,58,32,2.37
364,Meulaboh,ID,2021-09-17 13:55:09,4.1363,96.1285,79.75,80,77,4.92
365,Acapulco,MX,2021-09-17 13:55:09,16.8634,-99.8901,78.73,83,100,3.2
366,Guarapari,BR,2021-09-17 13:55:10,-20.6667,-40.4975,76.89,71,55,6.33
367,Pemangkat,ID,2021-09-17 13:55:10,1.1667,108.9667,81.19,79,25,4.65
368,Taoudenni,ML,2021-09-17 13:55:11,22.6783,-3.9836,108.64,13,100,7.34
369,Verkhniy Mamon,RU,2021-09-17 13:55:11,50.1635,40.3832,68.58,28,32,5.23
370,Iguape,BR,2021-09-17 13:55:12,-24.7081,-47.5553,67.71,89,100,11.54
371,Marzuq,YE,2021-09-17 13:55:12,14.4,46.4667,92.41,13,73,11.34
372,Minab,IR,2021-09-17 13:55:12,27.1467,57.0801,92.7,46,2,6.64
373,Blois,FR,2021-09-17 13:55:13,47.5833,1.3333,74.03,56,100,4.05
374,Saint-Augustin,CA,2021-09-17 13:55:13,51.226,-58.6502,60.75,56,53,13.96
375,Omsukchan,RU,2021-09-17 13:55:13,62.5333,155.8,36.68,91,1,8.1
376,Can Tho,VN,2021-09-17 13:55:14,10.0333,105.7833,78.78,89,40,2.3
377,Pangnirtung,CA,2021-09-17 13:55:14,66.1451,-65.7125,35.6,75,90,5.75
378,Tougan,BF,2021-09-17 13:55:14,13.0667,-3.0667,91.56,45,100,5.91
379,Cafelandia,BR,2021-09-17 13:55:15,-21.8025,-49.61,92.28,31,10,14.05
380,Road Town,VG,2021-09-17 13:55:15,18.4167,-64.6167,86.04,79,40,10.36
381,Iracoubo,GF,2021-09-17 13:55:15,5.4802,-53.2011,85.08,69,3,7.11
382,Raudeberg,NO,2021-09-17 13:55:16,61.9875,5.1352,65.98,82,50,19.82
383,Paita,PE,2021-09-17 13:55:16,-5.0892,-81.1144,64.96,76,13,9.64
384,Tynda,RU,2021-09-17 13:55:16,55.1667,124.7167,31.71,87,17,4.56
385,Geraldton,AU,2021-09-17 13:55:17,-28.7667,114.6,48.61,87,0,5.75
386,Djenne,ML,2021-09-17 13:55:17,13.9061,-4.5533,93.83,41,100,7.25
387,Shaowu,CN,2021-09-17 13:55:18,27.3409,117.4831,74.39,80,17,2.1
388,Florianopolis,BR,2021-09-17 13:55:18,-27.6146,-48.5012,58.23,94,75,3.44
389,Svetlaya,RU,2021-09-17 13:55:18,46.5389,138.3297,57.36,76,0,5.32
390,Kirakira,SB,2021-09-17 13:55:19,-10.4544,161.9205,78.89,83,100,10.51
391,Esperance,AU,2021-09-17 13:55:19,-33.8667,121.9,46.24,70,47,10.0
392,Kabanjahe,ID,2021-09-17 13:55:20,3.1001,98.4908,66.96,96,90,2.1
393,Nouakchott,MR,2021-09-17 13:51:25,18.0858,-15.9785,91.33,70,95,11.23
394,Kyra,RU,2021-09-17 13:55:20,49.5776,111.9753,49.19,92,59,7.25
395,Muscat,OM,2021-09-17 13:55:20,23.6139,58.5922,91.58,52,1,9.55
396,Hovd,MN,2021-09-17 13:55:21,48.0056,91.6419,61.65,37,99,7.67
397,Codrington,AU,2021-09-17 13:55:21,-38.2667,141.9667,52.52,81,3,17.72
398,Flinders,AU,2021-09-17 13:55:22,-34.5833,150.8552,60.26,82,100,1.01
399,Tessalit,ML,2021-09-17 13:55:22,20.1986,1.0114,105.82,11,48,8.57
400,Havre-Saint-Pierre,CA,2021-09-17 13:55:22,50.2334,-63.5986,55.76,94,1,6.91
401,Nizhnevartovsk,RU,2021-09-17 13:55:23,60.9344,76.5531,46.42,93,75,4.47
402,Inongo,CD,2021-09-17 13:55:23,-1.95,18.2667,74.95,77,100,2.89
403,Gushikawa,JP,2021-09-17 13:55:23,26.3544,127.8686,81.63,89,1,4.61
404,Westport,US,2021-09-17 13:51:52,41.1415,-73.3579,71.8,91,90,8.01
405,La Rioja,ES,2021-09-17 13:55:24,42.25,-2.5,78.48,42,58,7.34
406,Alibag,IN,2021-09-17 13:55:24,18.6411,72.8792,84.27,83,45,7.38
407,Guben,DE,2021-09-17 13:55:25,51.9499,14.7145,63.37,69,100,11.43
408,Lasa,IT,2021-09-17 13:55:25,46.6166,10.7002,72.63,54,37,1.57
409,Cairns,AU,2021-09-17 13:55:26,-16.9167,145.7667,71.55,76,75,8.05
410,Goundi,TD,2021-09-17 13:55:26,9.3627,17.366,84.4,76,99,5.01
411,Bayangol,RU,2021-09-17 13:55:27,50.6977,103.4656,44.65,96,94,2.19
412,Nome,US,2021-09-17 13:55:27,64.5011,-165.4064,28.17,94,95,5.53
413,Steamboat Springs,US,2021-09-17 13:55:27,40.485,-106.8317,60.3,44,1,0.0
414,Kloulklubed,PW,2021-09-17 13:55:28,7.0419,134.2556,80.53,82,100,11.74
415,Sabzevar,IR,2021-09-17 13:55:28,36.2126,57.6819,99.68,8,0,6.91
416,Lydenburg,ZA,2021-09-17 13:55:29,-25.0978,30.4597,59.4,65,95,6.58
417,Verkhnevilyuysk,RU,2021-09-17 13:55:29,63.4453,120.3167,38.89,63,100,9.24
418,Port-Gentil,GA,2021-09-17 13:55:29,-0.7193,8.7815,84.16,70,75,13.8
419,Monte Patria,CL,2021-09-17 13:55:30,-30.6919,-70.9467,69.96,34,42,3.31
420,Harper,LR,2021-09-17 13:55:30,4.375,-7.7169,79.38,81,87,9.91
421,Omboue,GA,2021-09-17 13:55:30,-1.5746,9.2618,80.17,74,88,11.03
422,Mayumba,GA,2021-09-17 13:55:31,-3.432,10.6554,74.91,92,100,10.76
423,Atherton,GB,2021-09-17 13:55:31,53.5237,-2.4935,71.89,63,38,4.0
424,Gamba,GA,2021-09-17 13:55:32,-2.65,10.0,75.25,93,100,9.24
425,Rawson,AR,2021-09-17 13:50:53,-43.3002,-65.1023,60.8,44,100,8.57
426,Dalaba,GN,2021-09-17 13:55:32,10.7,-12.25,74.62,66,83,5.28
427,Aasiaat,GL,2021-09-17 13:55:32,68.7098,-52.8699,26.08,64,8,8.52
428,Inhambane,MZ,2021-09-17 13:55:33,-23.865,35.3833,67.98,94,75,13.8
429,Itarema,BR,2021-09-17 13:55:33,-2.9248,-39.9167,89.35,47,5,18.75
430,Vestmannaeyjar,IS,2021-09-17 13:55:34,63.4427,-20.2734,47.39,76,40,28.77
431,Shumskiy,RU,2021-09-17 13:55:34,54.8318,99.1328,48.63,96,24,3.98
432,Kahului,US,2021-09-17 13:54:12,20.8947,-156.47,75.97,79,100,12.37
433,Elizabeth City,US,2021-09-17 13:55:34,36.2946,-76.2511,79.02,95,90,12.66
434,Muzhi,RU,2021-09-17 13:55:35,65.3667,64.6667,38.98,88,93,20.31
435,Morristown,US,2021-09-17 13:52:44,36.214,-83.2949,74.34,73,90,0.0
436,Nelson Bay,AU,2021-09-17 13:55:35,-32.7167,152.15,60.1,82,74,1.99
437,Marsa Matruh,EG,2021-09-17 13:55:36,31.3525,27.2453,84.4,48,0,18.41
438,Zyryanskoye,RU,2021-09-17 13:55:36,56.8306,86.6258,61.39,56,100,12.44
439,Shimoda,JP,2021-09-17 13:55:37,34.6667,138.95,71.71,85,100,13.8
440,Mackenzie,CA,2021-09-17 13:55:37,55.2999,-123.1698,41.22,93,90,0.0
441,Machiques,VE,2021-09-17 13:55:37,10.0644,-72.545,87.04,55,20,2.08
442,Senanga,ZM,2021-09-17 13:55:38,-16.1167,23.2667,100.92,9,29,6.49
443,Datong,CN,2021-09-17 13:55:38,40.0936,113.2914,65.7,62,78,6.04
444,Gornopravdinsk,RU,2021-09-17 13:55:38,60.05,69.9,35.91,98,100,7.65
445,Papara,BR,2021-09-17 13:55:39,-3.9839,-38.7273,88.2,31,3,10.45
446,Natal,BR,2021-09-17 13:51:12,-5.795,-35.2094,86.22,62,75,21.85
447,Dalvik,IS,2021-09-17 13:55:39,65.9702,-18.5286,49.93,85,100,2.95
448,Puri,IN,2021-09-17 13:55:40,19.8,85.85,81.12,79,94,8.81
449,Kuragino,RU,2021-09-17 13:55:40,53.8975,92.6725,55.69,73,100,4.74
450,Shirokiy,RU,2021-09-17 13:55:40,49.758,129.523,48.76,87,74,10.22
451,Saint-Louis,SN,2021-09-17 13:55:41,16.3333,-15.0,86.04,63,97,12.21
452,Bonthe,SL,2021-09-17 13:55:41,7.5264,-12.505,81.88,70,72,10.51
453,Turukhansk,RU,2021-09-17 13:55:41,65.8167,87.9833,45.54,83,100,20.29
454,Nanchong,CN,2021-09-17 13:55:42,30.7951,106.0847,71.01,95,100,3.49
455,Cantapoy,PH,2021-09-17 13:55:42,9.4906,125.4364,79.59,77,86,2.77
456,Teguise,ES,2021-09-17 13:55:43,29.0605,-13.564,75.42,69,75,13.8
457,Newton,US,2021-09-17 13:52:34,42.337,-71.2092,66.9,91,90,3.0
458,Ierapetra,GR,2021-09-17 13:55:43,35.01,25.7353,84.43,44,0,1.83
459,De-Kastri,RU,2021-09-17 13:55:44,51.4667,140.7833,54.18,75,0,6.22
460,Yelizovo,RU,2021-09-17 13:55:44,53.1873,158.3805,42.94,100,0,6.71
461,Labrea,BR,2021-09-17 13:55:44,-7.2586,-64.7981,92.37,42,52,3.65
462,Yerbogachen,RU,2021-09-17 13:55:45,61.2767,108.0108,42.91,63,98,3.15
463,Dongsheng,CN,2021-09-17 13:55:45,39.8161,109.9776,62.55,38,95,7.05
464,Tromso,NO,2021-09-17 13:54:33,69.6496,18.957,54.25,66,0,3.44
465,Severo-Yeniseyskiy,RU,2021-09-17 13:55:45,60.3725,93.0408,41.63,91,100,7.72
466,Muisne,EC,2021-09-17 13:55:46,0.6,-80.0333,75.69,86,98,7.4
467,Port Moresby,PG,2021-09-17 13:55:46,-9.4431,147.1797,76.42,73,40,11.5
468,Tanout,NE,2021-09-17 13:55:46,14.9709,8.8879,98.02,16,100,5.28
469,Hualmay,PE,2021-09-17 13:55:47,-11.0964,-77.6139,64.17,73,94,8.52
470,Chopinzinho,BR,2021-09-17 13:55:47,-25.8558,-52.5233,72.34,66,13,9.82
471,Honningsvag,NO,2021-09-17 13:55:47,70.9821,25.9704,46.96,72,100,17.94
472,Cuenca,EC,2021-09-17 13:55:48,-2.8833,-78.9833,55.53,76,75,4.61
473,Lincoln,US,2021-09-17 13:53:02,40.8,-96.667,72.84,81,90,1.01
474,Lipari,IT,2021-09-17 13:55:49,38.4674,14.954,90.55,65,87,8.23
475,Nioro,GM,2021-09-17 13:55:49,13.35,-15.75,83.91,75,99,7.56
476,Orlik,RU,2021-09-17 13:55:49,52.5178,99.825,46.85,57,83,1.12
477,Xining,CN,2021-09-17 13:51:37,36.6167,101.7667,54.82,71,100,10.22
478,Verkhoyansk,RU,2021-09-17 13:55:50,67.5447,133.385,44.33,92,100,5.75
479,Ostrovnoy,RU,2021-09-17 13:55:50,68.0531,39.5131,43.41,80,100,8.05
480,Santo Antonio Do Ica,BR,2021-09-17 13:55:51,-3.1022,-67.9397,84.29,64,59,3.2
481,Necochea,AR,2021-09-17 13:55:51,-38.5473,-58.7368,66.04,55,0,16.93
482,Hambantota,LK,2021-09-17 13:55:51,6.1241,81.1185,86.34,74,20,11.5
483,West Wendover,US,2021-09-17 13:55:52,40.7391,-114.0733,51.01,35,1,4.61
484,Jingdezhen,CN,2021-09-17 13:55:52,29.2947,117.2079,72.7,76,0,3.56
485,Sao Joao Da Barra,BR,2021-09-17 13:55:53,-21.6403,-41.0511,71.69,82,71,9.48
486,Chase,CA,2021-09-17 13:55:53,50.8165,-119.6857,56.95,64,100,4.32
487,Mariestad,SE,2021-09-17 13:55:53,58.7097,13.8237,50.49,87,100,13.38
488,Oranjemund,NA,2021-09-17 13:55:54,-28.55,16.4333,80.2,23,0,9.55
489,Talcahuano,CL,2021-09-17 13:55:54,-36.7167,-73.1167,51.48,76,20,3.44
490,Broome,US,2021-09-17 13:55:54,42.2506,-75.833,71.85,77,90,1.01
491,Perevoz,RU,2021-09-17 13:55:55,55.5961,44.5446,49.03,48,100,9.35
492,Christchurch,NZ,2021-09-17 13:55:55,-43.5333,172.6333,34.48,83,62,1.14
493,The Valley,AI,2021-09-17 13:55:55,18.217,-63.0578,86.83,74,40,13.8
494,Boda,CF,2021-09-17 13:55:56,4.3189,17.4695,79.93,82,100,0.51
495,Linxia,CN,2021-09-17 13:55:56,35.6003,103.2064,61.65,61,100,3.15
496,Bulgan,MN,2021-09-17 13:55:57,48.8125,103.5347,51.33,89,100,1.68
497,Cataguases,BR,2021-09-17 13:55:57,-21.3892,-42.6967,82.18,56,76,7.18
498,Kishi,NG,2021-09-17 13:55:57,9.0833,3.85,82.08,68,99,3.56
499,Almeirim,BR,2021-09-17 13:55:58,-1.5233,-52.5817,91.58,47,8,5.57
500,Nouadhibou,MR,2021-09-17 13:55:58,20.931,-17.0347,91.38,38,91,12.66
501,Luderitz,NA,2021-09-17 13:55:58,-26.6481,15.1594,64.89,49,1,9.93
502,Mariinsk,RU,2021-09-17 13:55:59,56.2139,87.7472,61.97,54,100,10.94
503,Manavalakurichi,IN,2021-09-17 13:55:59,8.1333,77.3,82.49,83,11,16.24
504,Davidson,US,2021-09-17 13:56:00,36.1501,-86.7833,74.28,83,100,1.99
505,Sladkovo,RU,2021-09-17 13:56:00,55.5284,70.3385,43.65,73,100,16.67
506,Karratha,AU,2021-09-17 13:56:00,-20.7377,116.8463,74.19,52,0,9.89
507,High Rock,BS,2021-09-17 13:56:01,26.6208,-78.2833,84.22,68,3,8.03
508,Porto Velho,BR,2021-09-17 13:56:01,-8.7619,-63.9039,86.05,62,57,8.05
509,Mopti,ML,2021-09-17 13:56:01,14.6667,-4.0,95.16,38,84,4.23
510,Casisang,PH,2021-09-17 13:56:02,8.1381,125.125,69.76,99,100,1.43
511,Miquelon,PM,2021-09-17 13:56:02,47.0975,-56.3814,62.6,74,3,4.83
512,Kishtwar,IN,2021-09-17 13:56:03,33.3167,75.7667,67.37,89,24,0.92
513,Hammerfest,NO,2021-09-17 13:56:03,70.6634,23.6821,48.65,61,0,11.5
514,Sisimiut,GL,2021-09-17 13:56:03,66.9395,-53.6735,34.79,51,1,6.93
515,Eyl,SO,2021-09-17 13:56:04,7.9803,49.8164,81.88,71,47,24.52
516,Viedma,AR,2021-09-17 13:56:04,-40.8135,-62.9967,68.47,27,37,7.94
517,Port Macquarie,AU,2021-09-17 13:56:05,-31.4333,152.9167,55.36,87,90,9.84
518,Birao,CF,2021-09-17 13:56:05,10.2849,22.7882,79.75,76,98,5.86
519,Smirnykh,RU,2021-09-17 13:56:05,49.75,142.8333,50.77,94,1,2.21
520,Humberto De Campos,BR,2021-09-17 13:56:06,-2.5983,-43.4611,90.52,48,8,10.2
521,Grand Gaube,MU,2021-09-17 13:56:06,-20.0064,57.6608,75.6,80,13,3.0
522,Silchar,IN,2021-09-17 13:56:06,24.8167,92.8,76.93,94,100,0.56
523,Abonnema,NG,2021-09-17 13:56:07,4.7084,6.7931,84.49,63,100,7.63
524,Praia Da Vitoria,PT,2021-09-17 13:56:07,38.7333,-27.0667,72.75,83,75,9.44
525,Thinadhoo,MV,2021-09-17 13:56:09,0.5333,72.9333,83.57,70,100,4.38
526,Celestun,MX,2021-09-17 13:56:09,20.8667,-90.4,80.92,83,98,12.44
527,Raymondville,US,2021-09-17 13:56:10,26.4815,-97.7831,83.91,74,100,3.67
528,Sola,VU,2021-09-17 13:56:10,-13.8833,167.55,78.87,81,12,14.76
529,Oriximina,BR,2021-09-17 13:53:17,-1.7656,-55.8661,90.95,48,19,3.78
530,Leningradskiy,RU,2021-09-17 13:56:11,69.3833,178.4167,30.11,97,100,6.49
531,Tuatapere,NZ,2021-09-17 13:56:11,-46.1333,167.6833,33.82,92,9,3.87
532,Shingu,JP,2021-09-17 13:56:11,33.7333,135.9833,77.92,93,100,11.81
533,Uyuni,BO,2021-09-17 13:56:12,-20.4597,-66.825,52.97,29,98,12.35
534,Srednekolymsk,RU,2021-09-17 13:56:12,67.45,153.6833,45.01,72,70,4.52
535,Deputatskiy,RU,2021-09-17 13:56:12,69.3,139.9,38.44,95,100,2.68
536,Olga,RU,2021-09-17 13:56:13,43.7444,135.2892,55.22,93,9,4.72
537,Ashland,US,2021-09-17 13:55:21,40.8167,-82.2665,73.11,100,0,5.17
538,Pacific Grove,US,2021-09-17 13:56:13,36.6177,-121.9166,57.31,87,90,1.99
539,Dzhebariki-Khaya,RU,2021-09-17 13:56:14,62.2167,135.8,54.09,65,100,9.33
540,Tarko-Sale,RU,2021-09-17 13:56:14,64.9225,77.785,45.39,98,100,19.73
541,Okhotsk,RU,2021-09-17 13:56:14,59.3833,143.3,50.11,88,100,7.56
542,General Roca,AR,2021-09-17 13:56:15,-39.0333,-67.5833,57.6,29,96,14.83
543,Crotone,IT,2021-09-17 13:56:15,39.0851,17.1178,81.27,56,86,6.02
544,Zeya,RU,2021-09-17 13:56:16,53.75,127.2667,38.75,98,98,3.67
545,Chirongui,YT,2021-09-17 13:56:16,-12.9319,45.1483,80.53,71,99,4.65
546,Constitucion,CL,2021-09-17 13:56:16,-35.3333,-72.4167,56.1,71,89,9.24
547,Rio Grande,BR,2021-09-17 13:55:11,-32.035,-52.0986,64.51,75,90,15.37
548,College,US,2021-09-17 13:56:17,64.8569,-147.8028,42.28,83,1,0.0
549,Talnakh,RU,2021-09-17 13:56:17,69.4865,88.3972,40.01,74,8,4.47
550,Henties Bay,NA,2021-09-17 13:56:18,-22.116,14.2845,58.86,70,1,7.67
551,Wundanyi,KE,2021-09-17 13:56:18,-3.4019,38.364,79.14,32,22,13.29
552,Saint-Georges,GD,2021-09-17 13:54:25,12.0564,-61.7485,87.48,74,20,17.27
553,Mildura,AU,2021-09-17 13:56:18,-34.2,142.15,62.56,48,40,6.91
554,Zapolyarnyy,RU,2021-09-17 13:56:19,69.4154,30.8136,38.48,63,87,8.79
555,Arlit,NE,2021-09-17 13:56:19,18.7369,7.3853,103.41,7,0,2.15
556,Fort-Shevchenko,KZ,2021-09-17 13:56:19,44.5086,50.263,61.77,59,68,15.57
557,Mahibadhoo,MV,2021-09-17 13:56:20,3.7833,72.9667,83.17,74,99,8.79
558,Moss Vale,AU,2021-09-17 13:56:20,-34.55,150.3833,55.0,66,100,7.52
559,Bocaiuva,BR,2021-09-17 13:52:01,-17.1078,-43.815,78.51,25,2,14.92
560,Kelowna,CA,2021-09-17 13:53:01,49.8831,-119.4857,60.76,66,90,1.01
561,Ushirombo,TZ,2021-09-17 13:56:21,-3.4919,31.9639,85.91,33,39,5.03
562,Caravelas,BR,2021-09-17 13:56:21,-17.7125,-39.2481,80.74,48,0,8.52
563,Copiapo,CL,2021-09-17 13:56:21,-27.3667,-70.3333,49.69,40,3,2.62
564,Biedenkopf,DE,2021-09-17 13:56:22,50.9167,8.5333,65.35,59,68,7.38
565,Ancud,CL,2021-09-17 13:56:22,-41.8697,-73.8203,49.42,84,65,12.08
566,Moindou,NC,2021-09-17 13:56:23,-21.6924,165.677,60.75,64,6,5.75
567,Axim,GH,2021-09-17 13:56:23,4.8699,-2.2405,81.18,78,100,7.16
